"ID"	"HAUTEUR"	"sur_map"	"sur_int"	"LIBELLE"	"LIBELONG"	"TYPEZONE"
"BATIMENT0000000334362037"	0	8.26498	8.26498	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362038"	0	7.51225	7.51225	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362041"	0	6.53144	6.53144	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362043"	0	5.24137	5.24137	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362101"	0	4.96883	4.96883	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362103"	0	3.36542	3.36542	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362269"	0	13.51	13.51	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362703"	5.7	4.91967	4.91967	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362138"	0	7.10882	7.10882	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362135"	1.4	14.7792	14.7792	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362188"	0	7.12934	7.12934	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362252"	3.6	91.6414	91.6414	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362266"	0	14.7797	0.0488318	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362266"	0	14.7797	14.7635	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362268"	0	12.322	12.322	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362277"	9.8	3.17002	3.17002	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334363759"	0	14.8031	14.8031	"UL"	"Secteur du lotissement du Parc"	"U"
"BATIMENT0000000334362337"	0	4.84654	0.0732475	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362337"	0	4.84654	4.77737	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362414"	0	19.7444	0	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362414"	0	19.7444	19.7444	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362504"	0	11.7929	11.6668	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362504"	0	11.7929	0.12208	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362507"	0	12.8915	12.8915	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334363760"	0	8.75654	8.75654	"UL"	"Secteur du lotissement du Parc"	"U"
"BATIMENT0000000334362589"	0	13.5346	13.5346	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362589"	0	13.5346	0	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362591"	0	9.00121	0	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362591"	0	9.00121	9.00121	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362592"	0	6.06727	0	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362592"	0	6.06727	6.06727	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362613"	0	22.1084	22.1084	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362614"	0	4.78548	4.78548	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362615"	0	9.17639	9.17639	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362617"	0	1.62771	1.62771	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362642"	7.2	9.77028	9.77028	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362661"	0	4.8586	4.8586	"URa"	"Secteurs strategiques de renouvellement a optimiser"	"U"
"BATIMENT0000000334362662"	0	3.91458	3.91458	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362663"	0	12.3053	12.3053	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362664"	0	7.83731	7.83731	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362665"	0	29.0949	29.0949	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362666"	0	3.24316	3.24316	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362667"	0	8.03263	8.03263	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362668"	0	6.85249	6.85249	"URa"	"Secteurs strategiques de renouvellement a optimiser"	"U"
"BATIMENT0000000334362780"	0	9.42429	9.42429	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362782"	0	11.7436	11.7436	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362796"	0	12.8424	12.8424	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362823"	4.4	23.2514	23.2514	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362887"	0	5.9817	5.9817	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362888"	0	8.91975	0.109869	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362888"	0	8.91975	8.71222	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334363761"	0	2.42109	2.42109	"UL"	"Secteur du lotissement du Parc"	"U"
"BATIMENT0000000334362890"	0	8.86683	8.86683	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362894"	0	8.69586	8.69586	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362895"	0	11.2838	11.2838	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362896"	0	1.09056	1.09056	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334362897"	0	11.8984	11.8984	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362898"	0	17.6115	17.6115	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362899"	0	17.7823	17.7823	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334362999"	0	6.67352	6.67352	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334363000"	0	10.1323	10.1323	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334363001"	0	9.37958	9.37958	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334363762"	0	9.3222	9.3222	"UL"	"Secteur du lotissement du Parc"	"U"
"BATIMENT0000000334363003"	0	5.40389	5.40389	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334363005"	0	17.9532	17.9532	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334363006"	0	1.94913	1.94913	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334363104"	0	4.53713	4.53713	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334363239"	0	20.642	20.642	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334363135"	0	6.83226	6.83226	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334363145"	3.1	13.6726	13.6726	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334363194"	0	5.44454	5.44454	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334363198"	0	42.3157	42.3157	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334363199"	0	21.6238	21.6238	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334363200"	0	27.1334	27.1334	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334363235"	0	10.8563	10.8563	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334363236"	0	13.965	13.965	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334363237"	0	3.46273	3.46273	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334363238"	0	11.9263	11.9263	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334363346"	0	19.6784	19.6784	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334363763"	0	6.82788	6.82788	"UL"	"Secteur du lotissement du Parc"	"U"
"BATIMENT0000000334363470"	0	10.5713	10.5713	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334363470"	0	10.5713	0	"URa"	"Secteurs strategiques de renouvellement a optimiser"	"U"
"BATIMENT0000000334363472"	0	8.95186	0	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334363472"	0	8.95186	8.95186	"URa"	"Secteurs strategiques de renouvellement a optimiser"	"U"
"BATIMENT0000000334363473"	0	4.48001	4.48001	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334363477"	6.2	90.0665	90.0665	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334363765"	0	19.4744	19.4744	"UL"	"Secteur du lotissement du Parc"	"U"
"BATIMENT0000000334363565"	2.7	12.8907	12.8907	"UL"	"Secteur du lotissement du Parc"	"U"
"BATIMENT0000000334363567"	3.8	10.5471	10.5471	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334363582"	0	6.42086	6.42086	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334363583"	0	21.5171	21.5171	"UL"	"Secteur du lotissement du Parc"	"U"
"BATIMENT0000000334363584"	0	13.0899	13.0899	"UL"	"Secteur du lotissement du Parc"	"U"
"BATIMENT0000000334363585"	0	15.8324	15.8324	"UL"	"Secteur du lotissement du Parc"	"U"
"BATIMENT0000000334363680"	0	19.2632	19.2632	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334363681"	0	13.7616	13.7616	"UL"	"Secteur du lotissement du Parc"	"U"
"BATIMENT0000000334363682"	0	6.43727	6.43727	"UL"	"Secteur du lotissement du Parc"	"U"
"BATIMENT0000000334363684"	0	14.014	14.014	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334363924"	0	15.3078	15.3078	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334363766"	0	42.9689	42.9689	"UL"	"Secteur du lotissement du Parc"	"U"
"BATIMENT0000000334363767"	0	16.158	16.158	"UL"	"Secteur du lotissement du Parc"	"U"
"BATIMENT0000000334363768"	0	6.32318	6.32318	"UL"	"Secteur du lotissement du Parc"	"U"
"BATIMENT0000000334364056"	0	7.40565	7.40565	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334363796"	3.7	15.4301	15.4301	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334363854"	0	1.53406	1.53406	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334363856"	0	3.97146	3.97146	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334363857"	0	6.70186	6.70186	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334363877"	0	7.34061	7.34061	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334363995"	0	14.681	14.681	"UL"	"Secteur du lotissement du Parc"	"U"
"BATIMENT0000000334363997"	0	3.84525	3.84525	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334363919"	0	1.36723	1.36723	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334363920"	0	9.62741	9.62741	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334363925"	0	17.2002	17.2002	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334363932"	0	6.71788	6.71788	"UL"	"Secteur du lotissement du Parc"	"U"
"BATIMENT0000000334363991"	0	4.28873	4.28873	"UL"	"Secteur du lotissement du Parc"	"U"
"BATIMENT0000000334363992"	0	5.67628	5.67628	"UL"	"Secteur du lotissement du Parc"	"U"
"BATIMENT0000000334363993"	0	10.083	10.083	"UL"	"Secteur du lotissement du Parc"	"U"
"BATIMENT0000000334364054"	0	2.46582	2.46582	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334364055"	0	11.3933	11.3933	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334364057"	0	7.58874	7.58874	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334364059"	0	6.04652	6.04652	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334364063"	0	11.8813	11.8813	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334364118"	0	5.85522	5.85522	"UL"	"Secteur du lotissement du Parc"	"U"
"BATIMENT0000000334364148"	0	6.77482	0	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334364148"	0	6.77482	6.77482	"UH"	"Centre historique a valoriser"	"U"
"BATIMENT0000000334364170"	0	17.5024	17.5024	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334364174"	7.8	193.4	193.4	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334364169"	1.6	12.9162	12.9162	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334364180"	7.6	381.04	381.04	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334364293"	0	17.178	17.178	"UB"	"Secteur residentiel des bords de Marne"	"U"
"BATIMENT0000000334364294"	0	5.86028	5.86028	"UB"	"Secteur residentiel des bords de Marne"	"U"
"BATIMENT0000000334364297"	0	12.5992	12.5992	"UB"	"Secteur residentiel des bords de Marne"	"U"
"BATIMENT0000000334364301"	0	19.2408	19.2408	"UB"	"Secteur residentiel des bords de Marne"	"U"
"BATIMENT0000000334364392"	0	16.6041	16.6041	"UB"	"Secteur residentiel des bords de Marne"	"U"
"BATIMENT0000000334364393"	0	5.68112	5.68112	"UB"	"Secteur residentiel des bords de Marne"	"U"
"BATIMENT0000000334364395"	0	9.46568	9.46568	"UB"	"Secteur residentiel des bords de Marne"	"U"
"BATIMENT0000000334364399"	0	7.57744	7.57744	"UB"	"Secteur residentiel des bords de Marne"	"U"
"BATIMENT0000000334364400"	0	10.5972	10.5972	"UB"	"Secteur residentiel des bords de Marne"	"U"
"BATIMENT0000000334364515"	4.4	3.51602	3.51602	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334364542"	0	23.7818	23.7818	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334364545"	0	9.48978	9.48978	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334364546"	0	9.02604	9.02604	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334364549"	0	11.3049	11.3049	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334364567"	7.9	5.43266	5.43266	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334364618"	0	18.2677	18.2677	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334364619"	0	5.12337	5.12337	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334364620"	0	1.50975	1.50975	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334364805"	0	6.88114	6.88114	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334364550"	0	18.4102	18.4102	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334364714"	0	5.44873	0.158701	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334364714"	0	5.44873	5.28596	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334364778"	1.9	6.82822	6.82822	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334364795"	0	4.10184	4.10184	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334364798"	0	14.5439	14.5439	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334364798"	0	14.5439	7.47686e-009	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334364799"	0	19.5939	19.5939	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334364800"	0	11.3044	0	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334364800"	0	11.3044	11.3044	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334364801"	0	5.38364	5.38364	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334364801"	0	5.38364	0	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
"BATIMENT0000000334364806"	0	10.2546	10.2546	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334364928"	0	4.54545	4.54545	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334364930"	0	1.88408	1.88408	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334364933"	0	18.0838	18.0838	"UB"	"Secteur residentiel des bords de Marne"	"U"
"BATIMENT0000000334364915"	10.3	46.9359	46.9359	"UAb"	"Secteurs situes de part et d?autre des axes a restructurer

(Av du General de Gaulle, bd Pierre Brossolette, av. Ledru Rollin / 8 mai 1945)"	"U"
"BATIMENT0000000334365019"	0	1.75383	1.75383	"UM"	"Zones urbaines mixtes principalement residentielles"	"U"
